user_id,user_name,series_id,user_rating,date
Z20210505185902251290402,Oreille,27798,0.5,2021-05-05
Z20210425234358176093547,Abdel Rouis,27798,1.0,2021-04-26
Z20210426032649241684873,Axel eristoff,27798,1.0,2021-04-26
Z20150611102648140178198,Fabien S.,22373,4.0,2019-02-19
Z20020201155528393476112,bsalvert,22373,3.0,2021-08-12
Z20060306120707657834768,Benito G,22373,4.0,2018-10-24
Z20051130155621770461137,Gentilbordelais,22373,1.5,2020-01-06
Z20110127062739973149758,Stéphane D,22373,3.5,2021-03-11
Z20100311221040147622968,elriad,22373,2.0,2018-10-10
Z20120516090532753205331,tisma,22373,4.0,2018-10-12
Z20061028091922393442315,cineccita,22373,4.0,2018-11-28
Z20100524164450633857355,Cinememories,22373,2.5,2018-11-01
Z20161222045629570932478,Ghighi19,22373,2.5,2021-03-23
Z20130531012200283468878,Ufuk K,22373,4.0,2020-04-09
Z20180716141607715234531,ɱ ʌ T ɦ ɪ ƨ,22373,4.5,2021-08-31
Z20050501203212980538555,Vanessa L,22373,3.5,2019-10-14
Z20090216130001493566284,nico550m,22373,4.0,2018-10-09
Z20170119165346507711342,Adelme d'Otrante,22373,3.0,2021-07-09
Z20191227171356486705092,TUTUR29,22373,2.0,2020-03-14
Z20040830091116000901574,Gwen R,22373,4.5,2021-07-31
Z20100329181350593234485,Sébastien D,22373,4.5,2018-11-14
Z20190317133551074752593,GIJoe,22373,0.5,2019-08-12
Z20190626231435328474731,war m,22373,4.0,2019-07-05
Z20210228203841764950360,Le Video Club De Sabrina,22373,3.5,2021-03-03
Z20060623014306840262186,Math719,22373,3.5,2021-06-30
Z20161127203550770316524,Victor A.,22373,3.5,2018-10-18
Z20200220163243214016424,Xavière ,22373,5.0,2020-03-21
Z20100929230606530874923,corsicanna,22373,3.5,2018-10-21
Z20121208183530370577246,Cédri T,22373,5.0,2020-05-16
Z20200111151053519702041,Zarkalexia,22373,1.5,2022-04-25
Z20130707125235897985277,Louis C,22373,4.0,2021-08-31
Z20130308223120360168474,gossipeuse33,22373,4.0,2019-04-23
Z20190218105658307576571,JoKeR_9514,22373,5.0,2019-09-28
Z20210803152332513394798,Christobalx,22373,4.0,2022-04-07
Z20140203213322983494994,Albert D.,22373,3.5,2022-04-12
Z20200221164153471566526,Cassie,22373,4.0,2020-03-17
Z20181221044924357016018,Salim S,22373,4.5,2019-06-19
Z20140828021705407247461,Théo B,22373,5.0,2020-02-04
Z20170721123315130525276,CLAIRE M.,22373,4.0,2020-03-23
Z20181222125427052853521,Matthieu Chaperon,22373,4.5,2020-05-18
Z20180821091154267283663,BissoNaBisso,22373,4.0,2020-03-22
Z20170604004107243135824,Lauriane,22373,2.0,2018-12-05
Z20110827142950910726853,kluane,22373,1.5,2018-11-03
Z20121026180541567257188,ITIAH,22373,3.0,2020-03-23
Z20130902223143370624655,Matteo R.,22373,4.5,2019-09-13
Z20200622140118549448669,EgoWernox,22373,4.5,2020-07-12
Z20190712002032142602771,Audreyhik28,22373,4.5,2019-09-17
Z20181012152058328974314,Nour B,22373,5.0,2020-05-02
Z20180819192626553885722,Kylian 440,22373,4.5,2018-10-20
Z20201114233707303103453,Claudiaafo,22373,3.0,2020-11-15
Z20190217134628766246346,Céline D,22373,5.0,2020-05-22
Z20190528001828385462208,Andrea S,22373,4.0,2019-07-20
Z20130905184956283434722,Titis P.,22373,0.5,2021-07-23
Z20011221101143647334855,Nirina,22373,4.0,2018-12-19
Z20200207013017939640708,demeu celine,22373,2.0,2021-02-12
Z20160913120207323965357,Greg G,22373,3.0,2021-07-26
Z20110610200637943462172,BLboug B,22373,4.5,2018-10-09
Z20200804141737570133387,Moi C Moi,22373,3.5,2021-06-19
Z20201224195131176316239,Nay,22373,4.5,2020-12-27
Z20190826111518599519815,Kylian440,22373,5.0,2019-09-09
Z20140330153302987711131,John D,22373,3.0,2018-10-25
Z20111221113859010619846,Alexandre V,22373,4.5,2019-09-26
Z20200629100618223126364,Anaëlle,22373,4.0,2021-07-30
Z20201027233124739542463,Kahota,22373,1.0,2020-10-28
Z20160711172726627407453,Amélie S.,22373,3.5,2018-12-17
Z20201207225034295380369,charly.rnd,22373,4.0,2020-12-08
Z20210412230432600924745,Nan0311,22373,4.5,2021-05-11
Z20160817195240583647786,stefan B.,22373,1.0,2018-11-04
Z20071209103804920202791,Thebird,22373,2.0,2020-07-25
Z20200216215338381381591,Arkhan,22373,2.5,2021-05-22
Z20150207144924133346232,Sibylle L.,22373,3.0,2020-05-13
Z20190513032753688679220,Jacques L,22373,5.0,2020-06-13
Z20151103134308743714326,Marion ,22373,3.5,2020-01-26
Z20211018200008443289976,Shoùte77,22373,5.0,2021-11-30
Z20160604045202890285376,Lisa B.,22373,2.0,2021-06-21
Z20200505144241546545058,Manonbonbon,22373,4.5,2021-02-08
Z20160119164021167932357,Mayté A,22373,5.0,2022-01-24
Z20140501000417827806546,Houss N,22373,2.5,2019-09-21
Z20200511064051533349315,Omar Lazrak,22373,4.5,2020-05-11
Z20190116234349889981388,Gaga56490,22373,5.0,2021-04-20
Z20111214190923130725554,Philippe G.,22373,3.0,2019-02-01
Z20180407211939133541722,James-Alexis,22373,5.0,2018-10-20
Z20130621205924477918985,Perchman,22373,3.5,2021-07-14
Z20170114223725760221318,Chris M.,22373,4.0,2020-04-03
Z20201226162157305031615,Clara Bibi,22373,5.0,2021-06-21
Z20190711020125967451427,Brahmi P,22373,4.0,2019-07-11
Z20200627195502300808889,LeCritiqueur,22373,4.0,2020-06-28
Z20200414180427345936359,Albert Degive,22373,3.5,2021-08-02
Z20210927215808851819133,Fred P,22373,4.0,2021-09-28
Z20190207082303758132181,Luc M,22373,5.0,2019-02-07
Z20210416144201472512422,Criticulture,22373,3.5,2021-04-17
Z20060421152928100703653,noeline,22373,5.0,2018-10-10
Z20090426202339107507478,Just M,22373,3.5,2019-07-20
Z20200920120016162704369,VictorWnq,22373,5.0,2021-02-01
Z20080919215453107284412,crys09,22373,4.5,2019-01-05
Z20200613010043363497553,Emilert,22373,3.0,2021-08-18
Z20180129015210690586699,Agnès S,22373,5.0,2019-09-12
Z20160514225526947298619,Helfya,22373,3.5,2019-11-09
Z20200226165006067179403,Chariot Paul,22373,5.0,2020-03-15
Z20160408142712590751417,Hugo B.,22373,4.0,2020-04-19
Z20190830015802508795367,Clément D,22373,3.5,2019-09-14
Z20170923104205023894338,Lys,22373,4.0,2019-09-15
Z20170304233658947322559,Emilien D.,22373,0.5,2021-06-21
Z20150611102648140178198,Fabien S.,22917,4.0,2020-09-19
Z20171227202728840555521,Chaîne 42,22917,3.5,2020-10-05
Z20120711174239597227353,Catherine V.,22917,3.5,2020-10-06
Z20080915134506200531819,Shiwamada,22917,2.5,2018-10-17
Z20190626231435328474731,war m,22917,4.0,2019-07-06
Z20180104210750397354337,Daeriss W.,22917,3.0,2020-11-14
Z20120220231855383363168,Alexandre Goldfarb,22917,0.5,2022-04-25
Z20171005205713540899386,Narlak,22917,3.0,2018-12-06
Z20130426172224207674328,Jean Pierre F.,22917,4.0,2019-08-19
Z20180623224829987550696,Clem D,22917,4.0,2019-07-26
Z20200509214626260113082,BeChill_YT,22917,4.0,2020-06-09
Z20131127044206853853432,Sidlennox5,22917,4.5,2020-01-04
Z20201204070046618412947,Seeko,22917,4.5,2020-12-04
Z20131020012749370751553,Béatrice D,22917,5.0,2022-04-23
Z20020117161201540367658,Ma vie au ciné,22917,4.0,2019-07-23
Z20190718175823278299857,NoxKhan,22917,3.0,2019-07-20
Z20220423031805183845422,Lucas Casela,22917,5.0,2022-04-25
Z20150113205915090884894,Fabien M.,22917,4.5,2019-03-07
Z20191107203750228625239,R. Violaine Marraine,22917,4.0,2019-11-08
Z20181015114602254924480,Nopay,22917,4.5,2019-10-21
Z20190721162604787656545,Rachel r,22917,3.0,2019-07-21
Z20200420123228287550234,Tidziano Vandenborght,22917,5.0,2020-04-20
Z20210409025638503195452,ThomasDuBinks,22917,4.5,2021-04-10
Z20190714132155627094286,Yoan A,22917,4.5,2019-07-14
Z20120927222633417617197,maphine51,22917,4.0,2020-09-08
Z20190116194740673003041,Marta Laforge,22917,2.5,2019-01-17
Z20190701190622883814005,Anthony C,22917,5.0,2021-08-24
Z20200209170832609272550,AlbaRockwater,31219,1.5,2022-04-25
Z20100103213148707818952,Fanatiik,31219,5.0,2022-04-24
Z20220130201714524559079,Zeymoce TV,31219,4.5,2022-04-25
Z20210419215748198241935,Eirian Legoux,31219,0.5,2022-04-25
Z20211231035813954730432,Quoi ma gueule,31219,2.0,2022-04-25
Z20190616210024597336617,Yo R,31219,4.0,2022-04-23
Z20210606012847701598471,KEVIN CERQUEIRA,31219,2.0,2022-04-23
Z20220423135023976442555,Christian chapard de gavoste,31219,4.5,2022-04-23
Z20180915230933670404419,zyann42,31219,1.0,2022-04-25
Z20190328015424131140678,Damien S,31219,5.0,2022-04-24
Z20220423194015173235326,Line Touati,31219,5.0,2022-04-23
Z20220424185503681551963,Giulia Loguetta,31219,5.0,2022-04-24
Z20210416025235636408108,Jean-patrick Cazes,31219,1.0,2022-04-24
Z20120715085310630477794,Ann Val,31271,2.0,2022-04-23
Z20060911082115217477627,Lecter_H,26294,3.5,2022-04-23
Z20110728141227927889433,Julien Chevillard,26294,4.0,2022-04-15
Z20190305215936000926179,Laurent J,26294,4.0,2022-04-25
Z20180316221237943179284,Kamal G.,26294,4.0,2022-04-24
Z20201220234254136389653,Arthur,26294,5.0,2022-04-21
Z20040927174328637671851,Emmanuel R,26294,3.0,2022-04-24
Z20201227215049305774060,lonn loon,26294,4.0,2022-04-23
Z20171226011148937776582,Jorge S.,26294,4.5,2022-04-24
Z20200813213613603507844,Noze59200,26294,4.0,2022-04-18
Z20121022182542230468657,Tayop,24572,3.0,2019-07-17
Z20110127062739973149758,Stéphane D,24572,4.0,2022-04-24
Z20120516090532753205331,tisma,24572,4.0,2019-02-06
Z20170729164821933348443,Ragnar38,24572,5.0,2019-11-16
Z20100928151919737223269,nokidoki,24572,4.0,2019-02-07
Z20190317133551074752593,GIJoe,24572,0.5,2019-03-17
Z20160725013605213544611,Jeune Ras,24572,5.0,2022-01-14
Z20071204120442973565797,Serge K,24572,1.5,2022-03-29
Z20100929230606530874923,corsicanna,24572,4.0,2019-02-16
Z20180822022514881232180,Mélany T,24572,3.5,2021-06-14
Z20070510202009910614426,lofmars,24572,3.5,2020-04-02
Z20130707125235897985277,Louis C,24572,3.0,2022-04-20
Z20120109232914880723489,SothaSil,24572,3.5,2019-03-15
Z20110123125025983489347,washere,24572,1.5,2020-08-26
Z20140210130025793695599,Laurent S.,24572,4.5,2019-02-20
Z20200221164153471566526,Cassie,24572,3.0,2020-02-27
Z20161218144257897828878,Florian M.,24572,4.0,2019-05-07
Z20150730101025767594458,JulienJ86,24572,4.0,2019-02-13
Z20130427110106450923715,Olivier B.,24572,5.0,2019-02-03
Z20180819192626553885722,Kylian 440,24572,5.0,2019-02-13
Z20190217134628766246346,Céline D,24572,5.0,2019-08-28
Z20201227122725814285565,Pierricdrai,24572,4.5,2021-02-28
Z20150829211036170363928,Spamy S.,24572,2.0,2022-04-23
Z20131217155911357378965,nemo69690,24572,0.5,2021-11-06
Z20130227141128407566638,Kickal,24572,2.5,2019-07-22
Z20170213150535617138842,Lou Andreas,24572,4.5,2019-02-04
Z20120908141757400875587,Audrey S,24572,4.0,2019-02-12
Z20130318003718653161686,Pierre S.,24572,0.5,2019-02-07
Z20041112153823663633233,NicoSpa,24572,5.0,2019-02-12
Z20200509214626260113082,BeChill_YT,24572,4.5,2020-06-09
Z20110902190911360706545,Johann Seney,24572,5.0,2019-02-10
Z20200205161429206470386,eric preudhomme,24572,4.0,2020-05-20
Z20180319235521293714763,Bo R.,24572,3.5,2019-03-10
Z20120629195624780182935,anna92140,24572,4.5,2019-02-05
Z20191025234853238981947,Océane ,24572,4.0,2020-02-21
Z20171220232705560466387,jeremy E.,24572,4.5,2019-02-05
Z20171022001812683565517,William N.,24572,5.0,2019-03-20
Z20200523200025847157949,Standji Laguerre,24572,4.5,2020-06-03
Z20170104224607837852316,Lily La Gouine,24572,4.0,2019-02-12
Z20190203072958083584438,Kivoa Lai,24572,1.5,2019-02-03
Z20191013120320675740604,Paul B,24572,4.5,2021-03-03
Z20200210040126374432519,ThisIsActing,24572,4.5,2020-11-04
Z20081009225920507166429,Phil P,24572,1.5,2019-02-11
Z20100129173208773433198,gosset64,24572,5.0,2019-02-12
Z20170628022917430964527,Marine G.,24572,3.0,2019-02-18
Z20190211072225301666793,kriss6369,24572,5.0,2019-02-11
Z20100117225105933593967,John D,24572,5.0,2019-02-04
Z20080917035013213249242,Strat75,24572,5.0,2019-02-02
Z20190204235526576407693,Putshosorus,24572,4.0,2019-02-05
Z20211227095342207381222,Julia Rousseau,24572,5.0,2022-04-24
Z20220425205220232991560,sabrina bothet,24572,2.0,2022-04-25
Z20211215044759948518824,Loïc Jacob,24572,5.0,2021-12-15
Z20110512144528660248127,Sarah D,24572,5.0,2019-06-08
Z20120217141238760128499,willycopresto,19901,0.5,2016-05-30
Z20201208170128158499571,Yann,19901,4.5,2022-04-18
Z20150325194148213666053,Laurent B.,19901,4.0,2022-02-15
Z20141217000825877243191,LOUISE H.,19901,4.0,2020-01-02
Z20200308212502116631969,Bab 73,19901,5.0,2020-06-05
Z20170212084232460405457,Cincinnatus777,19901,0.5,2017-02-12
Z20210515211816229701140,P M☆,19901,3.0,2021-05-15
Z20131224014928680819262,Laure L.,19901,0.5,2020-03-01
Z20190217023303201406293,Anne B,19901,1.0,2019-02-17
Z20180219034222580109446,F V.,19901,4.0,2018-02-19
Z20220120122410569519172,Smad M,19901,4.5,2022-01-24
Z20100928151919737223269,nokidoki,25546,4.5,2022-04-01
Z20060911082115217477627,Lecter_H,25546,4.0,2022-04-10
Z20180405075253113886498,Jean N.,25546,2.0,2022-04-21
Z20140828021705407247461,Théo B,25546,4.5,2022-04-20
Z20110728141227927889433,Julien Chevillard,25546,4.5,2022-04-01
Z20210725192413306127793,René Philibert,25546,0.5,2022-04-04
Z20150711140759353961873,laurent p,25546,2.0,2022-04-07
Z20160312054111647764241,MonPersonnagePrefereEstMortEncore,25546,5.0,2022-04-08
Z20210908221239365537063,Mandy Carvin,25546,5.0,2022-04-09
Z20140222113659473625224,Hady P.,25546,1.5,2022-04-20
Z20210120232539637765376,FAMILLE 5,25546,0.5,2022-04-10
Z20170719190814913768311,popo,25546,2.0,2022-04-22
Z20170711191245547411383,Dam D.,25546,4.0,2022-04-10
Z20180702092719201172199,ERU,25546,4.0,2022-04-18
Z20220106220949762044614,laurent gay,25546,1.5,2022-04-24
Z20180528183010577208194,Gregory93 P.,25546,5.0,2022-04-20
Z20151110113554073818683,Kévin F,25546,5.0,2022-04-06
Z20201124164840649583284,Anthony CAILLARD,25546,3.0,2022-04-14
Z20200802224332768784276,georges banocay,25546,1.0,2022-04-24
Z20190408195240007688177,Jules E,25546,4.0,2022-04-04
Z20220406185123698467922,Den Asmus,25546,4.5,2022-04-07
Z20220411114351479294497,metayer christophe,25546,4.0,2022-04-12
Z20220413035342711251696,Vincent Olivier,25546,5.0,2022-04-13
Z20220417124358327125646,Julien M.,25546,1.5,2022-04-20
Z20210715144815488219803,Arnaud SAPPARRART,25546,1.0,2022-04-25
Z20220425220052146125779,Szczepaniak Philippe,25546,2.0,2022-04-25
Z20220106030234653316852,Tristan Bourgoin,25546,1.5,2022-04-18
Z20220404011633788225544,Showheure,25546,0.5,2022-04-04
Z20220420222133860580991,Sarah Maman,25546,5.0,2022-04-24
Z20220105222316356750809,sebastien caylus,25546,1.5,2022-04-18
Z20210617215441773672475,John Wick,25546,0.5,2022-04-03
Z20220331131951253320569,manu dubosc,25546,4.5,2022-04-04
Z20220426071226729706667,Lino Ikram Gabsi,25546,1.5,2022-04-26
Z20090405010908597979423,Pascal I,27482,3.0,2022-04-25
Z20060911082115217477627,Lecter_H,27482,1.0,2022-04-24
Z20161228201859507875717,Valérie B.,27482,0.5,2022-04-22
Z20100327203838613306362,patacaisse78,27482,3.0,2022-04-24
Z20211020104048304054147,Phil29,27482,2.0,2022-04-22
Z20220423041322889302340,Martinhugues1,27482,0.5,2022-04-23
Z20220423143627813924412,56gl,27482,0.5,2022-04-23
Z20220423101047749265254,Mathor 51,27482,1.0,2022-04-23
Z20220425115224049776808,Alex Rosa,27482,0.5,2022-04-25
Z20210919181657475056957,Vj Blast,27482,1.0,2022-04-25
Z20161209162208020512269,Anonyme M,12209,0.5,2022-04-24
Z20111002193702320328438,lgmorand,12209,3.5,2015-04-25
Z20111212164923360411819,FR Saas,12209,4.0,2022-04-06
Z20110728141227927889433,Julien Chevillard,12209,4.5,2022-03-31
Z20161216103753127911611,Alscyom,12209,4.5,2022-04-25
Z20070630111911353752117,Waferjc,12209,4.5,2022-04-06
Z20161229011110550687737,Erwin D.,12209,0.5,2022-04-22
Z20180102123353610335962,Gabriella,12209,4.0,2022-04-13
Z20120215010820197862422,Da V,12209,1.5,2022-04-18
Z20130809015342873473777,Gregou,12209,4.0,2022-04-04
Z20190403200429157027118,Dark A,12209,5.0,2022-03-16
Z20210928003409655222540,Elio BACH,12209,3.5,2022-03-29
Z20190904195411851735231,Chase S,12209,4.0,2022-04-18
Z20140530004448517752979,Jordan D,12209,0.5,2022-04-13
Z20191215184300607039480,Sana Tonn,12209,4.0,2022-03-29
Z20220111131610429209266,Showeater,12209,0.5,2022-04-24
Z20111110003204993199294,MOl2PH3US,12209,3.5,2022-04-10
Z20120110164051690305984,Fabien B,12209,5.0,2022-04-22
Z20220322225340528600921,Le_Chkar,12209,3.0,2022-04-04
Z20210319082655328829904,johan weiss1225,12209,5.0,2022-04-24
Z20210808133728130760656,Nicolas Legrand,12209,5.0,2022-01-14
Z20220409011031021130391,je sais pas qui,12209,1.0,2022-04-09
Z20220419221512689435581,Clem Msr,12209,0.5,2022-04-22
Z20220327032018932801084,Antoine Choukroun,12209,0.5,2022-03-29
Z20220404164300284262945,Deruche L,12209,0.5,2022-04-04
Z20220419142134310002110,Louis Bru,12209,5.0,2022-04-21
Z20220326141929566984004,Legataire S117,12209,1.5,2022-03-26
Z20211206153344077387111,Guillaume Balle,12209,2.0,2022-04-25
Z20220425212807698529043,Kévin AppartsHotels,12209,5.0,2022-04-25
Z20220416184428544328567,1M461N3,12209,1.5,2022-04-18
Z20220330003949233259770,Thibaud Loynet,12209,5.0,2022-03-31
Z20220331023846982963666,Aerys Volkihar,12209,0.5,2022-04-04
Z20220323041755344132410,Allan Stra,12209,1.0,2022-04-04
Z20170412033650830504975,Hellz D.,12209,4.0,2022-04-04
Z20220325103811875518334,Aldrix35,12209,4.0,2022-03-29
Z20220113001547364135360,anouar hablili,12209,5.0,2022-04-04
Z20220323072105122661916,Fox Castagnet,12209,3.0,2022-03-29
Z20201007232816659198370,Jguittard63,12209,5.0,2022-04-24
Z20210904162026462960984,Pépé Prout,12209,1.5,2022-04-21
Z20220421200736649662022,Max Pontryagin,12209,4.5,2022-04-21
Z20220423015950971349608,Jordi Ferrand,12209,5.0,2022-04-23
Z20220222191322014039460,Jérémy William Beth,12209,5.0,2022-04-23
Z20220423173524975476288,Delionguillaume,12209,4.5,2022-04-23
Z20030318104639813779116,Yetcha,28570,4.0,2022-04-18
Z20090918174146223419487,iceman7582,28570,4.5,2022-04-14
Z20050102191155607448983,gooneur,28570,3.5,2022-04-13
Z20160409142210377435924,Marjolaine A.,28570,3.5,2022-04-06
Z20090227182539297161131,Casimirismylegend,28570,3.0,2022-04-07
Z20170723101842110282198,Jean Louis L.,28570,3.5,2022-04-08
Z20100321191000817596754,ianb,28570,3.5,2022-04-13
Z20100110102803377957898,Hubert Guillaud,28570,4.0,2022-04-25
Z20120921184036850602472,jmjbest2,28570,2.5,2022-04-10
Z20110728141227927889433,Julien Chevillard,28570,4.5,2022-04-06
Z20210416023126513580790,Grayman06,28570,2.5,2022-04-18
Z20070407122726570259512,axeu,28570,3.5,2022-04-14
Z20060511161927327106357,mattdvl,28570,2.0,2022-04-18
Z20210521213026836647324,Jé Rom,28570,5.0,2022-04-10
Z20200705230541097141980,dododelaplancha37,28570,4.5,2022-04-10
Z20190124084856989732819,Danielle L,28570,5.0,2022-04-21
Z20110908125042450554487,ArK35,28570,4.5,2022-04-10
